"No.","Time","Source","Destination","Protocol","Length","Info"
"12448","2010-06-12 14:16:43,750232","192.168.56.1","69.192.24.88","TCP","114","53370  >  80 [PSH, ACK] Seq=618 Ack=1 Win=29696 Len=48 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12449","2010-06-12 14:16:43,750234","69.192.24.88","192.168.56.1","TCP","66","80  >  53370 [ACK] Seq=1 Ack=666 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12450","2010-06-12 14:16:43,750258","192.168.56.1","69.192.24.88","TCP","114","53371  >  80 [PSH, ACK] Seq=634 Ack=1 Win=29696 Len=48 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12451","2010-06-12 14:16:43,750262","69.192.24.88","192.168.56.1","TCP","66","80  >  53371 [ACK] Seq=1 Ack=682 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12452","2010-06-12 14:16:43,750274","192.168.56.1","69.192.24.88","TCP","109","53372  >  80 [PSH, ACK] Seq=576 Ack=1 Win=29696 Len=43 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12453","2010-06-12 14:16:43,750277","69.192.24.88","192.168.56.1","TCP","66","80  >  53372 [ACK] Seq=1 Ack=619 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12454","2010-06-12 14:16:43,750285","192.168.56.1","69.192.24.88","TCP","99","53373  >  80 [PSH, ACK] Seq=634 Ack=1 Win=29696 Len=33 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12455","2010-06-12 14:16:43,750287","69.192.24.88","192.168.56.1","TCP","66","80  >  53373 [ACK] Seq=1 Ack=667 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12456","2010-06-12 14:16:43,750295","192.168.56.1","69.192.24.88","TCP","108","53374  >  80 [PSH, ACK] Seq=635 Ack=11093 Win=46080 Len=42 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12457","2010-06-12 14:16:43,750298","69.192.24.88","192.168.56.1","TCP","66","80  >  53374 [ACK] Seq=11093 Ack=677 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12458","2010-06-12 14:16:43,750306","192.168.56.1","69.192.24.88","TCP","88","53375  >  80 [PSH, ACK] Seq=662 Ack=1 Win=29696 Len=22 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12459","2010-06-12 14:16:43,750308","69.192.24.88","192.168.56.1","TCP","66","80  >  53375 [ACK] Seq=1 Ack=684 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12460","2010-06-12 14:16:43,750316","192.168.56.1","69.192.24.88","TCP","111","53377  >  80 [PSH, ACK] Seq=657 Ack=1 Win=29696 Len=45 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12461","2010-06-12 14:16:43,750319","69.192.24.88","192.168.56.1","TCP","66","80  >  53377 [ACK] Seq=1 Ack=702 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12462","2010-06-12 14:16:43,750327","192.168.56.1","69.192.24.88","TCP","123","53378  >  80 [PSH, ACK] Seq=617 Ack=11093 Win=46080 Len=57 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12463","2010-06-12 14:16:43,750329","69.192.24.88","192.168.56.1","TCP","66","80  >  53378 [ACK] Seq=11093 Ack=674 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12464","2010-06-12 14:16:43,750338","192.168.56.1","69.192.24.88","TCP","123","53379  >  80 [PSH, ACK] Seq=611 Ack=1 Win=29696 Len=57 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12465","2010-06-12 14:16:43,750341","69.192.24.88","192.168.56.1","TCP","66","80  >  53379 [ACK] Seq=1 Ack=668 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12466","2010-06-12 14:16:43,750351","192.168.56.1","69.192.24.88","TCP","95","53380  >  80 [PSH, ACK] Seq=609 Ack=1 Win=29696 Len=29 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12467","2010-06-12 14:16:43,750354","69.192.24.88","192.168.56.1","TCP","66","80  >  53380 [ACK] Seq=1 Ack=638 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12468","2010-06-12 14:16:43,750362","192.168.56.1","69.192.24.88","TCP","106","53381  >  80 [PSH, ACK] Seq=620 Ack=11093 Win=46080 Len=40 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12469","2010-06-12 14:16:43,750364","69.192.24.88","192.168.56.1","TCP","66","80  >  53381 [ACK] Seq=11093 Ack=660 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12470","2010-06-12 14:16:43,750372","192.168.56.1","69.192.24.88","TCP","99","53382  >  80 [PSH, ACK] Seq=668 Ack=11093 Win=46080 Len=33 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12471","2010-06-12 14:16:43,750375","69.192.24.88","192.168.56.1","TCP","66","80  >  53382 [ACK] Seq=11093 Ack=701 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12472","2010-06-12 14:16:43,750383","192.168.56.1","69.192.24.88","TCP","122","53383  >  80 [PSH, ACK] Seq=611 Ack=1 Win=29696 Len=56 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12473","2010-06-12 14:16:43,750385","69.192.24.88","192.168.56.1","TCP","66","80  >  53383 [ACK] Seq=1 Ack=667 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12474","2010-06-12 14:16:43,750393","192.168.56.1","69.192.24.88","TCP","103","53384  >  80 [PSH, ACK] Seq=715 Ack=1 Win=29696 Len=37 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12475","2010-06-12 14:16:43,750396","69.192.24.88","192.168.56.1","TCP","66","80  >  53384 [ACK] Seq=1 Ack=752 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12476","2010-06-12 14:16:43,750404","192.168.56.1","69.192.24.88","TCP","118","53385  >  80 [PSH, ACK] Seq=587 Ack=1 Win=29696 Len=52 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12477","2010-06-12 14:16:43,750406","69.192.24.88","192.168.56.1","TCP","66","80  >  53385 [ACK] Seq=1 Ack=639 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12478","2010-06-12 14:16:43,750417","192.168.56.1","69.192.24.88","TCP","95","53386  >  80 [PSH, ACK] Seq=658 Ack=1 Win=29696 Len=29 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12479","2010-06-12 14:16:43,750420","69.192.24.88","192.168.56.1","TCP","66","80  >  53386 [ACK] Seq=1 Ack=687 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12480","2010-06-12 14:16:43,750429","192.168.56.1","69.192.24.88","TCP","107","53387  >  80 [PSH, ACK] Seq=634 Ack=11093 Win=46080 Len=41 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12481","2010-06-12 14:16:43,750431","69.192.24.88","192.168.56.1","TCP","66","80  >  53387 [ACK] Seq=11093 Ack=675 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12482","2010-06-12 14:16:43,750443","192.168.56.1","69.192.24.88","TCP","73","53388  >  80 [PSH, ACK] Seq=581 Ack=11093 Win=46080 Len=7 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12483","2010-06-12 14:16:43,750446","69.192.24.88","192.168.56.1","TCP","66","80  >  53388 [ACK] Seq=11093 Ack=588 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12484","2010-06-12 14:16:43,750455","192.168.56.1","69.192.24.88","TCP","117","53389  >  80 [PSH, ACK] Seq=563 Ack=11093 Win=46080 Len=51 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12485","2010-06-12 14:16:43,750457","69.192.24.88","192.168.56.1","TCP","66","80  >  53389 [ACK] Seq=11093 Ack=614 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12486","2010-06-12 14:16:43,750466","192.168.56.1","69.192.24.88","TCP","85","53390  >  80 [PSH, ACK] Seq=677 Ack=11093 Win=46080 Len=19 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12487","2010-06-12 14:16:43,750469","69.192.24.88","192.168.56.1","TCP","66","80  >  53390 [ACK] Seq=11093 Ack=696 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12488","2010-06-12 14:16:43,750477","192.168.56.1","69.192.24.88","TCP","81","53391  >  80 [PSH, ACK] Seq=581 Ack=11093 Win=46080 Len=15 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12489","2010-06-12 14:16:43,750479","69.192.24.88","192.168.56.1","TCP","66","80  >  53391 [ACK] Seq=11093 Ack=596 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12490","2010-06-12 14:16:43,750490","192.168.56.1","69.192.24.88","TCP","124","53392  >  80 [PSH, ACK] Seq=608 Ack=1 Win=29696 Len=58 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12491","2010-06-12 14:16:43,750493","69.192.24.88","192.168.56.1","TCP","66","80  >  53392 [ACK] Seq=1 Ack=666 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12492","2010-06-12 14:16:43,750501","192.168.56.1","69.192.24.88","TCP","110","53393  >  80 [PSH, ACK] Seq=593 Ack=1 Win=29696 Len=44 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12493","2010-06-12 14:16:43,750504","69.192.24.88","192.168.56.1","TCP","66","80  >  53393 [ACK] Seq=1 Ack=637 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12494","2010-06-12 14:16:43,750512","192.168.56.1","69.192.24.88","TCP","105","53394  >  80 [PSH, ACK] Seq=612 Ack=1 Win=29696 Len=39 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12495","2010-06-12 14:16:43,750515","69.192.24.88","192.168.56.1","TCP","66","80  >  53394 [ACK] Seq=1 Ack=651 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12496","2010-06-12 14:16:43,750523","192.168.56.1","69.192.24.88","TCP","92","53395  >  80 [PSH, ACK] Seq=621 Ack=1 Win=29696 Len=26 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12497","2010-06-12 14:16:43,750525","69.192.24.88","192.168.56.1","TCP","66","80  >  53395 [ACK] Seq=1 Ack=647 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12498","2010-06-12 14:16:43,750533","192.168.56.1","69.192.24.88","TCP","100","53396  >  80 [PSH, ACK] Seq=631 Ack=11093 Win=46080 Len=34 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12499","2010-06-12 14:16:43,750536","69.192.24.88","192.168.56.1","TCP","66","80  >  53396 [ACK] Seq=11093 Ack=665 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12500","2010-06-12 14:16:43,750544","192.168.56.1","69.192.24.88","TCP","94","53397  >  80 [PSH, ACK] Seq=598 Ack=1 Win=29696 Len=28 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12501","2010-06-12 14:16:43,750546","69.192.24.88","192.168.56.1","TCP","66","80  >  53397 [ACK] Seq=1 Ack=626 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12502","2010-06-12 14:16:43,750554","192.168.56.1","69.192.24.88","TCP","76","53398  >  80 [PSH, ACK] Seq=607 Ack=11093 Win=46080 Len=10 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12503","2010-06-12 14:16:43,750557","69.192.24.88","192.168.56.1","TCP","66","80  >  53398 [ACK] Seq=11093 Ack=617 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12504","2010-06-12 14:16:43,750567","192.168.56.1","69.192.24.88","TCP","83","53399  >  80 [PSH, ACK] Seq=572 Ack=1 Win=29696 Len=17 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12505","2010-06-12 14:16:43,750570","69.192.24.88","192.168.56.1","TCP","66","80  >  53399 [ACK] Seq=1 Ack=589 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12506","2010-06-12 14:16:43,750579","192.168.56.1","69.192.24.88","TCP","122","53400  >  80 [PSH, ACK] Seq=627 Ack=1 Win=29696 Len=56 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12507","2010-06-12 14:16:43,750581","69.192.24.88","192.168.56.1","TCP","66","80  >  53400 [ACK] Seq=1 Ack=683 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12508","2010-06-12 14:16:43,750589","192.168.56.1","69.192.24.88","TCP","90","53401  >  80 [PSH, ACK] Seq=621 Ack=1 Win=29696 Len=24 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12509","2010-06-12 14:16:43,750592","69.192.24.88","192.168.56.1","TCP","66","80  >  53401 [ACK] Seq=1 Ack=645 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12510","2010-06-12 14:16:43,750600","192.168.56.1","69.192.24.88","TCP","107","53403  >  80 [PSH, ACK] Seq=584 Ack=1 Win=29696 Len=41 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12511","2010-06-12 14:16:43,750602","69.192.24.88","192.168.56.1","TCP","66","80  >  53403 [ACK] Seq=1 Ack=625 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12512","2010-06-12 14:16:43,750610","192.168.56.1","69.192.24.88","TCP","102","53405  >  80 [PSH, ACK] Seq=591 Ack=1 Win=29696 Len=36 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12513","2010-06-12 14:16:43,750613","69.192.24.88","192.168.56.1","TCP","66","80  >  53405 [ACK] Seq=1 Ack=627 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12514","2010-06-12 14:16:43,750625","192.168.56.1","69.192.24.88","TCP","121","53406  >  80 [PSH, ACK] Seq=600 Ack=1 Win=29696 Len=55 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12515","2010-06-12 14:16:43,750629","69.192.24.88","192.168.56.1","TCP","66","80  >  53406 [ACK] Seq=1 Ack=655 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12516","2010-06-12 14:16:43,750639","192.168.56.1","69.192.24.88","TCP","88","53407  >  80 [PSH, ACK] Seq=613 Ack=1 Win=29696 Len=22 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12517","2010-06-12 14:16:43,750642","69.192.24.88","192.168.56.1","TCP","66","80  >  53407 [ACK] Seq=1 Ack=635 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12518","2010-06-12 14:16:43,750650","192.168.56.1","69.192.24.88","TCP","90","53408  >  80 [PSH, ACK] Seq=644 Ack=1 Win=29696 Len=24 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12519","2010-06-12 14:16:43,750652","69.192.24.88","192.168.56.1","TCP","66","80  >  53408 [ACK] Seq=1 Ack=668 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12520","2010-06-12 14:16:43,750660","192.168.56.1","69.192.24.88","TCP","106","53409  >  80 [PSH, ACK] Seq=626 Ack=1 Win=29696 Len=40 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12521","2010-06-12 14:16:43,750662","69.192.24.88","192.168.56.1","TCP","66","80  >  53409 [ACK] Seq=1 Ack=666 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12522","2010-06-12 14:16:43,750674","192.168.56.1","69.192.24.88","TCP","120","53410  >  80 [PSH, ACK] Seq=651 Ack=1 Win=29696 Len=54 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12523","2010-06-12 14:16:43,750677","69.192.24.88","192.168.56.1","TCP","66","80  >  53410 [ACK] Seq=1 Ack=705 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12524","2010-06-12 14:16:43,750686","192.168.56.1","69.192.24.88","TCP","77","53412  >  80 [PSH, ACK] Seq=590 Ack=1 Win=29696 Len=11 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12525","2010-06-12 14:16:43,750689","69.192.24.88","192.168.56.1","TCP","66","80  >  53412 [ACK] Seq=1 Ack=601 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12526","2010-06-12 14:16:43,750697","192.168.56.1","69.192.24.88","TCP","104","53413  >  80 [PSH, ACK] Seq=654 Ack=1 Win=29696 Len=38 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12527","2010-06-12 14:16:43,750700","69.192.24.88","192.168.56.1","TCP","66","80  >  53413 [ACK] Seq=1 Ack=692 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12528","2010-06-12 14:16:43,750710","192.168.56.1","69.192.24.88","TCP","75","53414  >  80 [PSH, ACK] Seq=657 Ack=1 Win=29696 Len=9 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12529","2010-06-12 14:16:43,750713","69.192.24.88","192.168.56.1","TCP","66","80  >  53414 [ACK] Seq=1 Ack=666 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12530","2010-06-12 14:16:43,750722","192.168.56.1","69.192.24.88","TCP","102","53415  >  80 [PSH, ACK] Seq=580 Ack=1 Win=29696 Len=36 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12531","2010-06-12 14:16:43,750725","69.192.24.88","192.168.56.1","TCP","66","80  >  53415 [ACK] Seq=1 Ack=616 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12532","2010-06-12 14:16:43,750733","192.168.56.1","69.192.24.88","TCP","121","53416  >  80 [PSH, ACK] Seq=655 Ack=1 Win=29696 Len=55 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12533","2010-06-12 14:16:43,750735","69.192.24.88","192.168.56.1","TCP","66","80  >  53416 [ACK] Seq=1 Ack=710 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12534","2010-06-12 14:16:43,750743","192.168.56.1","69.192.24.88","TCP","108","53417  >  80 [PSH, ACK] Seq=622 Ack=1 Win=29696 Len=42 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12535","2010-06-12 14:16:43,750745","69.192.24.88","192.168.56.1","TCP","66","80  >  53417 [ACK] Seq=1 Ack=664 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12536","2010-06-12 14:16:43,750753","192.168.56.1","69.192.24.88","TCP","92","53418  >  80 [PSH, ACK] Seq=596 Ack=1 Win=29696 Len=26 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12537","2010-06-12 14:16:43,750756","69.192.24.88","192.168.56.1","TCP","66","80  >  53418 [ACK] Seq=1 Ack=622 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12538","2010-06-12 14:16:43,750764","192.168.56.1","69.192.24.88","TCP","92","53419  >  80 [PSH, ACK] Seq=708 Ack=1 Win=29696 Len=26 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12539","2010-06-12 14:16:43,750766","69.192.24.88","192.168.56.1","TCP","66","80  >  53419 [ACK] Seq=1 Ack=734 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12540","2010-06-12 14:16:43,750774","192.168.56.1","69.192.24.88","TCP","80","53420  >  80 [PSH, ACK] Seq=621 Ack=1 Win=29696 Len=14 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12541","2010-06-12 14:16:43,750777","69.192.24.88","192.168.56.1","TCP","66","80  >  53420 [ACK] Seq=1 Ack=635 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12542","2010-06-12 14:16:43,750788","192.168.56.1","69.192.24.88","TCP","92","53421  >  80 [PSH, ACK] Seq=662 Ack=1 Win=29696 Len=26 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12543","2010-06-12 14:16:43,750791","69.192.24.88","192.168.56.1","TCP","66","80  >  53421 [ACK] Seq=1 Ack=688 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12544","2010-06-12 14:16:43,750799","192.168.56.1","69.192.24.88","TCP","101","53422  >  80 [PSH, ACK] Seq=605 Ack=1 Win=29696 Len=35 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12545","2010-06-12 14:16:43,750801","69.192.24.88","192.168.56.1","TCP","66","80  >  53422 [ACK] Seq=1 Ack=640 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12546","2010-06-12 14:16:43,750815","192.168.56.1","69.192.24.88","TCP","108","53423  >  80 [PSH, ACK] Seq=620 Ack=1 Win=29696 Len=42 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12547","2010-06-12 14:16:43,750817","69.192.24.88","192.168.56.1","TCP","66","80  >  53423 [ACK] Seq=1 Ack=662 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12548","2010-06-12 14:16:43,750827","192.168.56.1","69.192.24.88","TCP","78","53424  >  80 [PSH, ACK] Seq=527 Ack=1 Win=29696 Len=12 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12549","2010-06-12 14:16:43,750829","69.192.24.88","192.168.56.1","TCP","66","80  >  53424 [ACK] Seq=1 Ack=539 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12550","2010-06-12 14:16:43,750837","192.168.56.1","69.192.24.88","TCP","118","53425  >  80 [PSH, ACK] Seq=644 Ack=1 Win=29696 Len=52 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12551","2010-06-12 14:16:43,750840","69.192.24.88","192.168.56.1","TCP","66","80  >  53425 [ACK] Seq=1 Ack=696 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12552","2010-06-12 14:16:43,750847","192.168.56.1","69.192.24.88","TCP","104","53426  >  80 [PSH, ACK] Seq=621 Ack=1 Win=29696 Len=38 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12553","2010-06-12 14:16:43,750851","69.192.24.88","192.168.56.1","TCP","66","80  >  53426 [ACK] Seq=1 Ack=659 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12554","2010-06-12 14:16:43,750861","192.168.56.1","69.192.24.88","TCP","83","53427  >  80 [PSH, ACK] Seq=605 Ack=1 Win=29696 Len=17 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12555","2010-06-12 14:16:43,750863","69.192.24.88","192.168.56.1","TCP","66","80  >  53427 [ACK] Seq=1 Ack=622 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12556","2010-06-12 14:16:43,750872","192.168.56.1","69.192.24.88","TCP","95","53428  >  80 [PSH, ACK] Seq=661 Ack=1 Win=29696 Len=29 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12557","2010-06-12 14:16:43,750874","69.192.24.88","192.168.56.1","TCP","66","80  >  53428 [ACK] Seq=1 Ack=690 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12558","2010-06-12 14:16:43,750882","192.168.56.1","69.192.24.88","TCP","123","53429  >  80 [PSH, ACK] Seq=646 Ack=1 Win=29696 Len=57 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12559","2010-06-12 14:16:43,750886","69.192.24.88","192.168.56.1","TCP","66","80  >  53429 [ACK] Seq=1 Ack=703 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12560","2010-06-12 14:16:43,750894","192.168.56.1","69.192.24.88","TCP","97","53430  >  80 [PSH, ACK] Seq=614 Ack=1 Win=29696 Len=31 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12561","2010-06-12 14:16:43,750896","69.192.24.88","192.168.56.1","TCP","66","80  >  53430 [ACK] Seq=1 Ack=645 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12562","2010-06-12 14:16:43,750904","192.168.56.1","69.192.24.88","TCP","97","53431  >  80 [PSH, ACK] Seq=602 Ack=1 Win=29696 Len=31 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12563","2010-06-12 14:16:43,750907","69.192.24.88","192.168.56.1","TCP","66","80  >  53431 [ACK] Seq=1 Ack=633 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12564","2010-06-12 14:16:43,750915","192.168.56.1","69.192.24.88","TCP","84","53432  >  80 [PSH, ACK] Seq=611 Ack=1 Win=29696 Len=18 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
"12565","2010-06-12 14:16:43,750918","69.192.24.88","192.168.56.1","TCP","66","80  >  53432 [ACK] Seq=1 Ack=629 Win=15616 Len=0 TSval=890614 TSecr=453724597"
"12566","2010-06-12 14:16:43,750928","192.168.56.1","69.192.24.88","TCP","100","53433  >  80 [PSH, ACK] Seq=581 Ack=1 Win=29696 Len=34 TSval=453724597 TSecr=888114 [TCP segment of a reassembled PDU]"
