"No.","Time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"7158","2010-06-12 19:34:28,666252","192.168.56.1","54461","74.55.1.4","TCP","80","74","[TCP Retransmission] 54461  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7159","2010-06-12 19:34:28,666253","192.168.56.1","54475","74.55.1.4","TCP","80","74","[TCP Retransmission] 54475  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7160","2010-06-12 19:34:28,666255","192.168.56.1","54479","74.55.1.4","TCP","80","74","[TCP Retransmission] 54479  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7161","2010-06-12 19:34:28,666256","192.168.56.1","54462","74.55.1.4","TCP","80","74","[TCP Retransmission] 54462  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7162","2010-06-12 19:34:28,666257","192.168.56.1","54477","74.55.1.4","TCP","80","74","[TCP Retransmission] 54477  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7163","2010-06-12 19:34:28,666258","192.168.56.1","54481","74.55.1.4","TCP","80","74","[TCP Retransmission] 54481  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7164","2010-06-12 19:34:28,666259","192.168.56.1","54482","74.55.1.4","TCP","80","74","[TCP Retransmission] 54482  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7165","2010-06-12 19:34:28,666260","192.168.56.1","54476","74.55.1.4","TCP","80","74","[TCP Retransmission] 54476  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7166","2010-06-12 19:34:28,666269","192.168.56.1","54484","74.55.1.4","TCP","80","74","[TCP Retransmission] 54484  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7167","2010-06-12 19:34:28,666271","192.168.56.1","54478","74.55.1.4","TCP","80","74","[TCP Retransmission] 54478  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7168","2010-06-12 19:34:28,666272","192.168.56.1","54486","74.55.1.4","TCP","80","74","[TCP Retransmission] 54486  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7169","2010-06-12 19:34:28,666273","192.168.56.1","54483","74.55.1.4","TCP","80","74","[TCP Retransmission] 54483  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7170","2010-06-12 19:34:28,666274","192.168.56.1","54485","74.55.1.4","TCP","80","74","[TCP Retransmission] 54485  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016580 TSecr=0 WS=1024"
"7171","2010-06-12 19:34:28,670266","192.168.56.1","54511","74.55.1.4","TCP","80","74","[TCP Retransmission] 54511  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016581 TSecr=0 WS=1024"
"7172","2010-06-12 19:34:28,670272","192.168.56.1","54514","74.55.1.4","TCP","80","74","[TCP Retransmission] 54514  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016581 TSecr=0 WS=1024"
"7173","2010-06-12 19:34:28,670273","192.168.56.1","54520","74.55.1.4","TCP","80","74","[TCP Retransmission] 54520  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016581 TSecr=0 WS=1024"
"7174","2010-06-12 19:34:28,674015","192.168.56.1","54521","74.55.1.4","TCP","80","74","[TCP Retransmission] 54521  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016581 TSecr=0 WS=1024"
"7175","2010-06-12 19:34:28,674021","192.168.56.1","54508","74.55.1.4","TCP","80","74","[TCP Retransmission] 54508  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7176","2010-06-12 19:34:28,674022","192.168.56.1","54540","74.55.1.4","TCP","80","74","[TCP Retransmission] 54540  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7177","2010-06-12 19:34:28,674024","192.168.56.1","54522","74.55.1.4","TCP","80","74","[TCP Retransmission] 54522  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7178","2010-06-12 19:34:28,674025","192.168.56.1","54507","74.55.1.4","TCP","80","74","[TCP Retransmission] 54507  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7179","2010-06-12 19:34:28,674027","192.168.56.1","54543","74.55.1.4","TCP","80","74","[TCP Retransmission] 54543  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7180","2010-06-12 19:34:28,674028","192.168.56.1","54533","74.55.1.4","TCP","80","74","[TCP Retransmission] 54533  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7181","2010-06-12 19:34:28,674029","192.168.56.1","54509","74.55.1.4","TCP","80","74","[TCP Retransmission] 54509  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7182","2010-06-12 19:34:28,674030","192.168.56.1","54536","74.55.1.4","TCP","80","74","[TCP Retransmission] 54536  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7183","2010-06-12 19:34:28,674031","192.168.56.1","54510","74.55.1.4","TCP","80","74","[TCP Retransmission] 54510  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7184","2010-06-12 19:34:28,674033","192.168.56.1","54539","74.55.1.4","TCP","80","74","[TCP Retransmission] 54539  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7185","2010-06-12 19:34:28,674034","192.168.56.1","54512","74.55.1.4","TCP","80","74","[TCP Retransmission] 54512  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7186","2010-06-12 19:34:28,674035","192.168.56.1","54546","74.55.1.4","TCP","80","74","[TCP Retransmission] 54546  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7187","2010-06-12 19:34:28,674036","192.168.56.1","54513","74.55.1.4","TCP","80","74","[TCP Retransmission] 54513  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7188","2010-06-12 19:34:28,674037","192.168.56.1","54515","74.55.1.4","TCP","80","74","[TCP Retransmission] 54515  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7189","2010-06-12 19:34:28,674039","192.168.56.1","54516","74.55.1.4","TCP","80","74","[TCP Retransmission] 54516  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7190","2010-06-12 19:34:28,674048","192.168.56.1","54517","74.55.1.4","TCP","80","74","[TCP Retransmission] 54517  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7191","2010-06-12 19:34:28,674050","192.168.56.1","54518","74.55.1.4","TCP","80","74","[TCP Retransmission] 54518  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7192","2010-06-12 19:34:28,674051","192.168.56.1","54519","74.55.1.4","TCP","80","74","[TCP Retransmission] 54519  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7193","2010-06-12 19:34:28,674052","192.168.56.1","54523","74.55.1.4","TCP","80","74","[TCP Retransmission] 54523  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7194","2010-06-12 19:34:28,674053","192.168.56.1","54524","74.55.1.4","TCP","80","74","[TCP Retransmission] 54524  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7195","2010-06-12 19:34:28,674054","192.168.56.1","54525","74.55.1.4","TCP","80","74","[TCP Retransmission] 54525  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7196","2010-06-12 19:34:28,674056","192.168.56.1","54526","74.55.1.4","TCP","80","74","[TCP Retransmission] 54526  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7197","2010-06-12 19:34:28,674057","192.168.56.1","54527","74.55.1.4","TCP","80","74","[TCP Retransmission] 54527  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7198","2010-06-12 19:34:28,674058","192.168.56.1","54528","74.55.1.4","TCP","80","74","[TCP Retransmission] 54528  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7199","2010-06-12 19:34:28,674059","192.168.56.1","54529","74.55.1.4","TCP","80","74","[TCP Retransmission] 54529  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7200","2010-06-12 19:34:28,674061","192.168.56.1","54530","74.55.1.4","TCP","80","74","[TCP Retransmission] 54530  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7201","2010-06-12 19:34:28,674062","192.168.56.1","54531","74.55.1.4","TCP","80","74","[TCP Retransmission] 54531  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7202","2010-06-12 19:34:28,674063","192.168.56.1","54534","74.55.1.4","TCP","80","74","[TCP Retransmission] 54534  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7203","2010-06-12 19:34:28,674064","192.168.56.1","54535","74.55.1.4","TCP","80","74","[TCP Retransmission] 54535  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7204","2010-06-12 19:34:28,674065","192.168.56.1","54537","74.55.1.4","TCP","80","74","[TCP Retransmission] 54537  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7205","2010-06-12 19:34:28,674066","192.168.56.1","54541","74.55.1.4","TCP","80","74","[TCP Retransmission] 54541  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7206","2010-06-12 19:34:28,674073","192.168.56.1","54542","74.55.1.4","TCP","80","74","[TCP Retransmission] 54542  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7207","2010-06-12 19:34:28,674075","192.168.56.1","54544","74.55.1.4","TCP","80","74","[TCP Retransmission] 54544  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7208","2010-06-12 19:34:28,674077","192.168.56.1","54532","74.55.1.4","TCP","80","74","[TCP Retransmission] 54532  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7209","2010-06-12 19:34:28,674078","192.168.56.1","54538","74.55.1.4","TCP","80","74","[TCP Retransmission] 54538  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7210","2010-06-12 19:34:28,674079","192.168.56.1","54545","74.55.1.4","TCP","80","74","[TCP Retransmission] 54545  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016582 TSecr=0 WS=1024"
"7211","2010-06-12 19:34:28,678653","192.168.56.1","54548","74.55.1.4","TCP","80","74","[TCP Retransmission] 54548  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7212","2010-06-12 19:34:28,678667","192.168.56.1","54550","74.55.1.4","TCP","80","74","[TCP Retransmission] 54550  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7213","2010-06-12 19:34:28,678669","192.168.56.1","54556","74.55.1.4","TCP","80","74","[TCP Retransmission] 54556  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7214","2010-06-12 19:34:28,678670","192.168.56.1","54561","74.55.1.4","TCP","80","74","[TCP Retransmission] 54561  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7215","2010-06-12 19:34:28,678671","192.168.56.1","54562","74.55.1.4","TCP","80","74","[TCP Retransmission] 54562  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7216","2010-06-12 19:34:28,678672","192.168.56.1","54565","74.55.1.4","TCP","80","74","[TCP Retransmission] 54565  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7217","2010-06-12 19:34:28,678674","192.168.56.1","54552","74.55.1.4","TCP","80","74","[TCP Retransmission] 54552  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7218","2010-06-12 19:34:28,678675","192.168.56.1","54554","74.55.1.4","TCP","80","74","[TCP Retransmission] 54554  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7219","2010-06-12 19:34:28,678676","192.168.56.1","54558","74.55.1.4","TCP","80","74","[TCP Retransmission] 54558  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7220","2010-06-12 19:34:28,678677","192.168.56.1","54560","74.55.1.4","TCP","80","74","[TCP Retransmission] 54560  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7221","2010-06-12 19:34:28,678678","192.168.56.1","54564","74.55.1.4","TCP","80","74","[TCP Retransmission] 54564  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016583 TSecr=0 WS=1024"
"7222","2010-06-12 19:34:28,682723","192.168.56.1","54580","74.55.1.4","TCP","80","74","[TCP Retransmission] 54580  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7223","2010-06-12 19:34:28,682728","192.168.56.1","54567","74.55.1.4","TCP","80","74","[TCP Retransmission] 54567  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7224","2010-06-12 19:34:28,682729","192.168.56.1","54549","74.55.1.4","TCP","80","74","[TCP Retransmission] 54549  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7225","2010-06-12 19:34:28,682730","192.168.56.1","54569","74.55.1.4","TCP","80","74","[TCP Retransmission] 54569  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7226","2010-06-12 19:34:28,682731","192.168.56.1","54571","74.55.1.4","TCP","80","74","[TCP Retransmission] 54571  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7227","2010-06-12 19:34:28,682733","192.168.56.1","54555","74.55.1.4","TCP","80","74","[TCP Retransmission] 54555  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7228","2010-06-12 19:34:28,682734","192.168.56.1","54572","74.55.1.4","TCP","80","74","[TCP Retransmission] 54572  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7229","2010-06-12 19:34:28,682735","192.168.56.1","54566","74.55.1.4","TCP","80","74","[TCP Retransmission] 54566  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7230","2010-06-12 19:34:28,682736","192.168.56.1","54573","74.55.1.4","TCP","80","74","[TCP Retransmission] 54573  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7231","2010-06-12 19:34:28,682737","192.168.56.1","54568","74.55.1.4","TCP","80","74","[TCP Retransmission] 54568  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7232","2010-06-12 19:34:28,682738","192.168.56.1","54570","74.55.1.4","TCP","80","74","[TCP Retransmission] 54570  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7233","2010-06-12 19:34:28,682739","192.168.56.1","54578","74.55.1.4","TCP","80","74","[TCP Retransmission] 54578  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7234","2010-06-12 19:34:28,682740","192.168.56.1","54574","74.55.1.4","TCP","80","74","[TCP Retransmission] 54574  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7235","2010-06-12 19:34:28,682741","192.168.56.1","54575","74.55.1.4","TCP","80","74","[TCP Retransmission] 54575  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7236","2010-06-12 19:34:28,682743","192.168.56.1","54576","74.55.1.4","TCP","80","74","[TCP Retransmission] 54576  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7237","2010-06-12 19:34:28,682744","192.168.56.1","54577","74.55.1.4","TCP","80","74","[TCP Retransmission] 54577  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7238","2010-06-12 19:34:28,682753","192.168.56.1","54579","74.55.1.4","TCP","80","74","[TCP Retransmission] 54579  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7239","2010-06-12 19:34:28,682755","192.168.56.1","54581","74.55.1.4","TCP","80","74","[TCP Retransmission] 54581  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7240","2010-06-12 19:34:28,686707","192.168.56.1","54547","74.55.1.4","TCP","80","74","[TCP Retransmission] 54547  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016584 TSecr=0 WS=1024"
"7241","2010-06-12 19:34:28,686712","192.168.56.1","54583","74.55.1.4","TCP","80","74","[TCP Retransmission] 54583  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7242","2010-06-12 19:34:28,686713","192.168.56.1","54584","74.55.1.4","TCP","80","74","[TCP Retransmission] 54584  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7243","2010-06-12 19:34:28,686714","192.168.56.1","54551","74.55.1.4","TCP","80","74","[TCP Retransmission] 54551  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7244","2010-06-12 19:34:28,686715","192.168.56.1","54553","74.55.1.4","TCP","80","74","[TCP Retransmission] 54553  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7245","2010-06-12 19:34:28,686717","192.168.56.1","54587","74.55.1.4","TCP","80","74","[TCP Retransmission] 54587  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7246","2010-06-12 19:34:28,686718","192.168.56.1","54557","74.55.1.4","TCP","80","74","[TCP Retransmission] 54557  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7247","2010-06-12 19:34:28,686719","192.168.56.1","54559","74.55.1.4","TCP","80","74","[TCP Retransmission] 54559  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7248","2010-06-12 19:34:28,686720","192.168.56.1","54588","74.55.1.4","TCP","80","74","[TCP Retransmission] 54588  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7249","2010-06-12 19:34:28,686721","192.168.56.1","54563","74.55.1.4","TCP","80","74","[TCP Retransmission] 54563  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7250","2010-06-12 19:34:28,686722","192.168.56.1","54589","74.55.1.4","TCP","80","74","[TCP Retransmission] 54589  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7251","2010-06-12 19:34:28,686733","192.168.56.1","54586","74.55.1.4","TCP","80","74","[TCP Retransmission] 54586  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7252","2010-06-12 19:34:28,686734","192.168.56.1","54593","74.55.1.4","TCP","80","74","[TCP Retransmission] 54593  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7253","2010-06-12 19:34:28,686735","192.168.56.1","54595","74.55.1.4","TCP","80","74","[TCP Retransmission] 54595  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7254","2010-06-12 19:34:28,686736","192.168.56.1","54597","74.55.1.4","TCP","80","74","[TCP Retransmission] 54597  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7255","2010-06-12 19:34:28,686737","192.168.56.1","54599","74.55.1.4","TCP","80","74","[TCP Retransmission] 54599  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7256","2010-06-12 19:34:28,686746","192.168.56.1","54591","74.55.1.4","TCP","80","74","[TCP Retransmission] 54591  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7257","2010-06-12 19:34:28,686748","192.168.56.1","54596","74.55.1.4","TCP","80","74","[TCP Retransmission] 54596  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7258","2010-06-12 19:34:28,686749","192.168.56.1","54442","74.55.1.4","HTTP","80","420","GET /drupal7/?q=node/1&IJV=MWP HTTP/1.1 "
"7259","2010-06-12 19:34:28,686751","192.168.56.1","54601","74.55.1.4","TCP","80","74","[TCP Retransmission] 54601  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016585 TSecr=0 WS=1024"
"7260","2010-06-12 19:34:28,690168","192.168.56.1","54582","74.55.1.4","TCP","80","74","[TCP Retransmission] 54582  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7261","2010-06-12 19:34:28,690174","192.168.56.1","54606","74.55.1.4","TCP","80","74","[TCP Retransmission] 54606  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7262","2010-06-12 19:34:28,690175","192.168.56.1","54602","74.55.1.4","TCP","80","74","[TCP Retransmission] 54602  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7263","2010-06-12 19:34:28,690176","192.168.56.1","54608","74.55.1.4","TCP","80","74","[TCP Retransmission] 54608  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7264","2010-06-12 19:34:28,690177","192.168.56.1","54603","74.55.1.4","TCP","80","74","[TCP Retransmission] 54603  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7265","2010-06-12 19:34:28,690179","192.168.56.1","54590","74.55.1.4","TCP","80","74","[TCP Retransmission] 54590  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7266","2010-06-12 19:34:28,690180","192.168.56.1","54612","74.55.1.4","TCP","80","74","[TCP Retransmission] 54612  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7267","2010-06-12 19:34:28,690181","192.168.56.1","54604","74.55.1.4","TCP","80","74","[TCP Retransmission] 54604  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
"7268","2010-06-12 19:34:28,690182","192.168.56.1","54600","74.55.1.4","TCP","80","74","[TCP Retransmission] 54600  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016586 TSecr=0 WS=1024"
